Test_Number,Weekend,Station,StationFlow,Direction,Percentage of vehicles passing station that will charge their vehicle,Number of plugs,Plug capacity,Battery size,Hour of the day,(O1) Mean queue length of an EV station [n],(O2) Mean waiting time in queue at an EV station [hours],(O3) Mean service time to charge at an EV station [hours],(O4) Total time spent overall at an EV station [hours],(O5) Total energy consumption of an EV station [kWh],(O6) Maximum recorded queue length of an EV station [n],(O7) Maximum waiting time in queue at an EV station [hours],(O8) Maximum time spent overall at an EV station [hours],(O9) Maximal energy consumption of an EV station [kW],Consumed electricity by hour [kWh],Total waiting time (minutes) by hour,Overall Mean Service time/day
6,0,Macquarie Park Supercharger,1813.3,0,0.16818181818181818,10,22,82,17,0.0,0.0,1.34,1.34,542.7,0,0.0,1.77,66,43.0,0.0,1.12
6,0,Macquarie Park Supercharger,1813.3,0,0.16818181818181818,10,22,82,18,0.0,0.0,0.57,0.57,542.7,0,0.0,1.77,66,49.3,0.0,1.12
6,0,Macquarie Park Supercharger,1813.3,0,0.16818181818181818,10,22,82,19,0.0,0.0,1.51,1.52,542.7,0,0.0,1.77,44,28.8,0.0,1.12
6,0,Macquarie Park Supercharger,1813.3,0,0.16818181818181818,10,22,82,20,0.0,0.0,1.09,1.09,542.7,0,0.0,1.77,44,28.6,0.0,1.12
6,0,Macquarie Park Supercharger,1813.3,0,0.16818181818181818,10,22,82,21,0.0,0.0,0.0,0.0,542.7,0,0.0,1.77,22,13.9,0.0,1.12
6,0,Macquarie Park Supercharger,1813.3,0,0.16818181818181818,10,22,82,22,0.0,0.0,1.06,1.06,542.7,0,0.0,1.77,22,19.5,0.0,1.12
6,0,Macquarie Park Supercharger,1813.3,0,0.16818181818181818,10,22,82,23,0.0,0.0,0.0,0.0,542.7,0,0.0,1.77,22,3.8,0.0,1.12
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,0,0.0,0.0,0.0,0.0,681.8000000000001,0,0.0,1.62,0,0.0,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,1,0.0,0.0,0.0,0.0,681.8000000000001,0,0.0,1.62,0,0.0,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,2,0.0,0.0,0.0,0.0,681.8000000000001,0,0.0,1.62,0,0.0,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,3,0.0,0.0,0.0,0.0,681.8000000000001,0,0.0,1.62,0,0.0,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,4,0.0,0.0,0.0,0.0,681.8000000000001,0,0.0,1.62,0,0.0,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,5,0.0,0.0,1.17,1.16,681.8000000000001,0,0.0,1.62,22,7.6,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,6,0.0,0.0,1.18,1.18,681.8000000000001,0,0.0,1.62,22,18.3,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,7,0.0,0.0,0.97,0.97,681.8000000000001,0,0.0,1.62,44,32.0,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,8,0.0,0.0,1.11,1.11,681.8000000000001,0,0.0,1.62,66,46.4,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,9,0.0,0.0,1.0,1.0,681.8000000000001,0,0.0,1.62,66,55.7,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,10,0.0,0.0,0.81,0.81,681.8000000000001,0,0.0,1.62,66,44.2,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,11,0.0,0.0,1.21,1.21,681.8000000000001,0,0.0,1.62,44,33.9,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,12,0.0,0.0,1.6,1.6,681.8000000000001,0,0.0,1.62,66,47.0,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,13,0.0,0.0,1.14,1.14,681.8000000000001,0,0.0,1.62,66,55.5,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,14,0.0,0.0,1.58,1.58,681.8000000000001,0,0.0,1.62,88,51.2,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,15,0.0,0.0,0.81,0.81,681.8000000000001,0,0.0,1.62,66,57.5,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,16,0.0,0.0,1.21,1.2,681.8000000000001,0,0.0,1.62,66,42.5,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,17,0.0,0.0,1.01,1.01,681.8000000000001,0,0.0,1.62,66,48.9,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,18,0.0,0.0,1.01,1.01,681.8000000000001,0,0.0,1.62,66,37.7,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,19,0.0,0.0,1.1,1.1,681.8000000000001,0,0.0,1.62,44,27.7,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,20,0.0,0.0,1.36,1.36,681.8000000000001,0,0.0,1.62,44,22.3,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,21,0.0,0.0,1.18,1.18,681.8000000000001,0,0.0,1.62,44,22.7,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,22,0.0,0.0,0.0,0.0,681.8000000000001,0,0.0,1.62,22,18.3,0.0,1.13
7,0,Macquarie Park Supercharger,1813.3,0,0.19454545454545455,10,22,82,23,0.0,0.0,0.0,0.0,681.8000000000001,0,0.0,1.62,22,12.4,0.0,1.13
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,0,0.0,0.0,0.0,0.0,655.3999999999999,0,0.0,1.56,0,0.0,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,1,0.0,0.0,0.0,0.0,655.3999999999999,0,0.0,1.56,0,0.0,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,2,0.0,0.0,0.0,0.0,655.3999999999999,0,0.0,1.56,0,0.0,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,3,0.0,0.0,0.0,0.0,655.3999999999999,0,0.0,1.56,0,0.0,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,4,0.0,0.0,0.98,0.98,655.3999999999999,0,0.0,1.56,22,17.1,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,5,0.0,0.0,0.0,0.0,655.3999999999999,0,0.0,1.56,22,4.4,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,6,0.0,0.0,0.0,0.0,655.3999999999999,0,0.0,1.56,0,0.0,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,7,0.0,0.0,0.0,0.0,655.3999999999999,0,0.0,1.56,0,0.0,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,8,0.0,0.0,1.29,1.29,655.3999999999999,0,0.0,1.56,44,23.5,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,9,0.0,0.0,0.95,0.95,655.3999999999999,0,0.0,1.56,88,59.1,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,10,0.0,0.0,1.19,1.19,655.3999999999999,0,0.0,1.56,66,49.0,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,11,0.0,0.0,0.7,0.7,655.3999999999999,0,0.0,1.56,88,56.6,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,12,0.0,0.0,1.05,1.05,655.3999999999999,0,0.0,1.56,44,30.2,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,13,0.0,0.0,1.07,1.07,655.3999999999999,0,0.0,1.56,66,41.3,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,14,0.0,0.0,1.12,1.12,655.3999999999999,0,0.0,1.56,88,56.9,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,15,0.0,0.0,1.19,1.19,655.3999999999999,0,0.0,1.56,66,47.5,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,16,0.0,0.0,1.04,1.04,655.3999999999999,0,0.0,1.56,88,60.5,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,17,0.0,0.0,1.12,1.12,655.3999999999999,0,0.0,1.56,66,52.4,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,18,0.0,0.0,0.74,0.74,655.3999999999999,0,0.0,1.56,66,53.8,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,19,0.0,0.0,0.96,0.96,655.3999999999999,0,0.0,1.56,66,29.4,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,20,0.0,0.0,0.91,0.91,655.3999999999999,0,0.0,1.56,44,25.8,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,21,0.0,0.0,1.05,1.05,655.3999999999999,0,0.0,1.56,22,15.3,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,22,0.0,0.0,0.91,0.91,655.3999999999999,0,0.0,1.56,22,13.0,0.0,1.03
8,0,Macquarie Park Supercharger,1813.3,0,0.22090909090909092,10,22,82,23,0.0,0.0,0.0,0.0,655.3999999999999,0,0.0,1.56,22,19.6,0.0,1.03
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,0,0.0,0.0,0.0,0.0,715.7,0,0.0,1.77,0,0.0,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,1,0.0,0.0,0.0,0.0,715.7,0,0.0,1.77,0,0.0,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,2,0.0,0.0,0.0,0.0,715.7,0,0.0,1.77,0,0.0,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,3,0.0,0.0,0.0,0.0,715.7,0,0.0,1.77,0,0.0,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,4,0.0,0.0,1.15,1.15,715.7,0,0.0,1.77,22,1.1,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,5,0.0,0.0,0.0,0.0,715.7,0,0.0,1.77,22,22.0,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,6,0.0,0.0,0.0,0.0,715.7,0,0.0,1.77,22,2.2,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,7,0.0,0.0,0.0,0.0,715.7,0,0.0,1.77,0,0.0,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,8,0.0,0.0,0.0,0.0,715.7,0,0.0,1.77,0,0.0,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,9,0.0,0.0,1.46,1.46,715.7,0,0.0,1.77,44,11.3,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,10,0.0,0.0,0.98,0.98,715.7,0,0.0,1.77,88,62.8,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,11,0.0,0.0,1.13,1.13,715.7,0,0.0,1.77,88,66.6,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,12,0.0,0.0,1.02,1.02,715.7,0,0.0,1.77,66,59.7,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,13,0.0,0.0,1.28,1.28,715.7,0,0.0,1.77,66,57.2,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,14,0.0,0.0,1.4,1.4,715.7,0,0.0,1.77,88,71.0,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,15,0.0,0.0,0.91,0.91,715.7,0,0.0,1.77,88,62.1,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,16,0.0,0.0,1.21,1.21,715.7,0,0.0,1.77,88,61.8,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,17,0.0,0.0,0.97,0.97,715.7,0,0.0,1.77,66,53.2,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,18,0.0,0.0,1.02,1.02,715.7,0,0.0,1.77,88,47.9,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,19,0.0,0.0,1.36,1.36,715.7,0,0.0,1.77,44,37.0,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,20,0.0,0.0,1.59,1.59,715.7,0,0.0,1.77,44,35.2,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,21,0.0,0.0,1.46,1.46,715.7,0,0.0,1.77,44,32.2,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,22,0.0,0.0,0.84,0.84,715.7,0,0.0,1.77,44,25.8,0.0,1.16
9,0,Macquarie Park Supercharger,1813.3,0,0.24727272727272728,10,22,82,23,0.0,0.0,0.0,0.0,715.7,0,0.0,1.77,22,6.6,0.0,1.16
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,0,0.0,0.0,0.0,0.0,870.1,0,0.0,1.64,0,0.0,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,1,0.0,0.0,0.0,0.0,870.1,0,0.0,1.64,0,0.0,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,2,0.0,0.0,0.0,0.0,870.1,0,0.0,1.64,0,0.0,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,3,0.0,0.0,0.0,0.0,870.1,0,0.0,1.64,0,0.0,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,4,0.0,0.0,0.8,0.8,870.1,0,0.0,1.64,22,17.5,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,5,0.0,0.0,0.0,0.0,870.1,0,0.0,1.64,0,0.0,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,6,0.0,0.0,0.0,0.0,870.1,0,0.0,1.64,0,0.0,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,7,0.0,0.0,0.95,0.95,870.1,0,0.0,1.64,44,11.3,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,8,0.0,0.0,0.61,0.61,870.1,0,0.0,1.64,66,47.7,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,9,0.0,0.0,0.93,0.94,870.1,0,0.0,1.64,66,40.6,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,10,0.0,0.0,1.19,1.19,870.1,0,0.0,1.64,88,72.0,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,11,0.0,0.0,1.03,1.03,870.1,0,0.0,1.64,88,67.2,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,12,0.0,0.0,1.12,1.12,870.1,0,0.0,1.64,88,68.7,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,13,0.0,0.0,1.09,1.09,870.1,0,0.0,1.64,88,62.1,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,14,0.0,0.0,1.01,1.01,870.1,0,0.0,1.64,88,57.2,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,15,0.0,0.0,1.2,1.2,870.1,0,0.0,1.64,88,58.3,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,16,0.0,0.0,1.09,1.09,870.1,0,0.0,1.64,110,89.0,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,17,0.0,0.0,0.91,0.91,870.1,0,0.0,1.64,88,66.9,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,18,0.0,0.0,1.42,1.42,870.1,0,0.0,1.64,66,47.9,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,19,0.0,0.0,1.19,1.19,870.1,0,0.0,1.64,66,55.6,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,20,0.0,0.0,1.16,1.16,870.1,0,0.0,1.64,44,33.4,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,21,0.0,0.0,1.49,1.49,870.1,0,0.0,1.64,44,27.5,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,22,0.0,0.0,0.0,0.0,870.1,0,0.0,1.64,44,23.0,0.0,1.07
10,0,Macquarie Park Supercharger,1813.3,0,0.2736363636363636,10,22,82,23,0.0,0.0,0.0,0.0,870.1,0,0.0,1.64,44,24.2,0.0,1.07
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,0,0.0,0.0,0.0,0.0,804.8,0,0.0,1.82,0,0.0,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,1,0.0,0.0,0.0,0.0,804.8,0,0.0,1.82,0,0.0,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,2,0.0,0.0,0.0,0.0,804.8,0,0.0,1.82,0,0.0,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,3,0.0,0.0,1.03,1.03,804.8,0,0.0,1.82,22,0.2,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,4,0.0,0.0,0.0,0.0,804.8,0,0.0,1.82,22,22.0,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,5,0.0,0.0,0.0,0.0,804.8,0,0.0,1.82,22,0.5,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,6,0.0,0.0,0.0,0.0,804.8,0,0.0,1.82,0,0.0,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,7,0.0,0.0,0.0,0.0,804.8,0,0.0,1.82,0,0.0,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,8,0.0,0.0,0.0,0.0,804.8,0,0.0,1.82,0,0.0,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,9,0.0,0.0,0.0,0.0,804.8,0,0.0,1.82,0,0.0,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,10,0.0,0.0,1.29,1.29,804.8,0,0.0,1.82,66,35.1,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,11,0.0,0.0,0.66,0.66,804.8,0,0.0,1.82,110,72.4,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,12,0.0,0.0,1.18,1.18,804.8,0,0.0,1.82,66,58.1,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,13,0.0,0.0,1.23,1.23,804.8,0,0.0,1.82,110,75.0,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,14,0.0,0.0,0.83,0.84,804.8,0,0.0,1.82,88,69.3,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,15,0.0,0.0,1.14,1.14,804.8,0,0.0,1.82,66,59.1,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,16,0.0,0.0,1.39,1.39,804.8,0,0.0,1.82,88,78.6,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,17,0.0,0.0,1.19,1.19,804.8,0,0.0,1.82,110,82.6,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,18,0.0,0.0,0.92,0.92,804.8,0,0.0,1.82,88,72.8,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,19,0.0,0.0,1.33,1.33,804.8,0,0.0,1.82,88,46.8,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,20,0.0,0.0,1.64,1.64,804.8,0,0.0,1.82,44,43.7,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,21,0.0,0.0,0.89,0.89,804.8,0,0.0,1.82,44,39.1,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,22,0.0,0.0,1.46,1.46,804.8,0,0.0,1.82,44,24.3,0.0,1.13
11,0,Macquarie Park Supercharger,1813.3,0,0.3,10,22,82,23,0.0,0.0,0.0,0.0,804.8,0,0.0,1.82,44,25.2,0.0,1.13
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,0,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,1,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,2,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,3,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,4,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,5,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,6,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,7,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,8,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,9,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,10,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,11,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,12,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,13,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,14,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,15,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,16,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,17,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,18,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,19,0.0,0.0,1.12,1.12,50.0,0,0.0,1.15,22,13.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,20,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,22,11.7,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,21,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,0,0.0,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,22,0.0,0.0,1.15,1.15,50.0,0,0.0,1.15,22,11.2,0.0,1.14
12,0,Macquarie Park Supercharger,1813.3,0,0.05,10,22,82,23,0.0,0.0,0.0,0.0,50.0,0,0.0,1.15,22,14.1,0.0,1.14
13,0,Macquarie Park Supercharger,1813.3,0,0.075,10,22,82,0,0.0,0.0,0.0,0.0,119.9,0,0.0,1.61,0,0.0,0.0,1.36
13,0,Macquarie Park Supercharger,1813.3,0,0.075,10,22,82,1,0.0,0.0,0.0,0.0,119.9,0,0.0,1.61,0,0.0,0.0,1.36
13,0,Macquarie Park Supercharger,1813.3,0,0.075,10,22,82,2,0.0,0.0,0.0,0.0,119.9,0,0.0,1.61,0,0.0,0.0,1.36
13,0,Macquarie Park Supercharger,1813.3,0,0.075,10,22,82,3,0.0,0.0,0.0,0.0,119.9,0,0.0,1.61,0,0.0,0.0,1.36
13,0,Macquarie Park Supercharger,1813.3,0,0.075,10,22,82,4,0.0,0.0,0.0,0.0,119.9,0,0.0,1.61,0,0.0,0.0,1.36
13,0,Macquarie Park Supercharger,1813.3,0,0.075,10,22,82,5,0.0,0.0,0.0,0.0,119.9,0,0.0,1.61,0,0.0,0.0,1.36
13,0,Macquarie Park Supercharger,1813.3,0,0.075,10,22,82,6,0.0,0.0,0.0,0.0,119.9,0,0.0,1.61,0,0.0,0.0,1.36
13,0,Macquarie Park Supercharger,1813.3,0,0.075,10,22,82,7,0.0,0.0,0.0,0.0,119.9,0,0.0,1.61,0,0.0,0.0,1.36
13,0,Macquarie Park Supercharger,1813.3,0,0.075,10,22,82,8,0.0,0.0,0.0,0.0,119.9,0,0.0,1.61,0,0.0,0.0,1.36
13,0,Macquarie Park Supercharger,1813.3,0,0.075,10,22,82,9,0.0,0.0,0.0,0.0,119.9,0,0.0,1.61,0,0.0,0.0,1.36
13,0,Macquarie Park Supercharger,1813.3,0,0.075,10,22,82,10,0.0,0.0,0.0,0.0,119.9,0,0.0,1.61,0,0.0,0.0,1.36
